epoch,train_loss,train_time,val_loss,avg_precision,avg_recall,avg_f1,background_precision,background_recall,background_f1,viviendas precarias_precision,viviendas precarias_recall,viviendas precarias_f1,valid_time
117,0.38892412185668945,0:00:22.284005,1.4004018306732178,0.8973701596260071,0.9151899218559265,0.9061924815177917,0.9212369918823242,0.9913040995597839,0.9549870491027832,0.6630776524543762,0.16800159215927124,0.26808056235313416,0:00:02.454107
118,0.4143575131893158,0:00:21.450514,2.117852210998535,0.8956910371780396,0.9079601168632507,0.9017838835716248,0.9080601334571838,0.9998140931129456,0.9517307877540588,0.7742680907249451,0.006259420420974493,0.012418446131050587,0:00:02.298983
119,0.40729737281799316,0:00:21.548824,0.49955469369888306,0.911554217338562,0.543094277381897,0.6806591153144836,0.9879665970802307,0.5026729702949524,0.6663235425949097,0.16143898665905,0.9398971199989319,0.2755489945411682,0:00:02.324947
120,0.4343859851360321,0:54:30.417089,0.7077875137329102,0.9157732725143433,0.3476320803165436,0.5039588809013367,0.9965090155601501,0.2821654975414276,0.4397999346256256,0.12321645766496658,0.9902963638305664,0.219163715839386,0:00:02.159365
121,0.39614439010620117,0:00:20.505007,0.5095847249031067,0.9065691232681274,0.5599808692932129,0.6923205256462097,0.9823368787765503,0.5245897173881531,0.6839401721954346,0.1627819687128067,0.9074041843414307,0.2760436534881592,0:00:02.075732
122,0.43647634983062744,0:00:21.065618,1.3090715408325195,0.8440437912940979,0.8664239645004272,0.855087399482727,0.91270512342453,0.9430103302001953,0.9276102185249329,0.17001773416996002,0.11460033059120178,0.13691391050815582,0:00:02.153951
123,0.39861664175987244,0:00:21.926774,0.47317230701446533,0.9045811295509338,0.5976619720458984,0.7197686433792114,0.9791761040687561,0.5687727928161621,0.719569981098175,0.1723065823316574,0.8812578916549683,0.28825294971466064,0:00:02.206677
124,0.44568130373954773,0:00:21.611044,0.8104268312454224,0.8861029148101807,0.8397297263145447,0.8622933030128479,0.9465829730033875,0.8726482391357422,0.9081131815910339,0.2923896312713623,0.5165796875953674,0.37341973185539246,0:00:02.211743
125,0.38863417506217957,0:00:21.715608,0.9689719676971436,0.8868603706359863,0.8799029588699341,0.8833679556846619,0.9397292733192444,0.9271317720413208,0.9333879947662354,0.36786341667175293,0.41627323627471924,0.39057400822639465,0:00:02.208668
126,0.41458186507225037,0:00:21.546806,1.0714600086212158,0.8862048983573914,0.8929892778396606,0.8895841836929321,0.9348682761192322,0.9481450319290161,0.9414598345756531,0.40849217772483826,0.35154274106025696,0.3778838515281677,0:00:02.190769
127,0.4297870695590973,0:00:21.766773,0.9104469418525696,0.9161296486854553,0.21180811524391174,0.34406808018684387,0.9987728595733643,0.13167878985404968,0.2326807975769043,0.10484831035137177,0.9984117746353149,0.18976812064647675,0:00:02.261435
128,0.4332871437072754,0:00:22.364343,1.365431547164917,0.8649049997329712,0.8963565230369568,0.8803499937057495,0.9174424409866333,0.9733908176422119,0.9445888996124268,0.3491620123386383,0.14013627171516418,0.2000017762184143,0:00:02.204886
129,0.40382376313209534,0:00:22.209688,1.7327585220336914,0.8333943486213684,0.8831211924552917,0.8575374484062195,0.9078639149665833,0.9696183204650879,0.9377255439758301,0.10235068947076797,0.034006401896476746,0.05105093494057655,0:00:02.256088
130,0.4008982479572296,0:00:22.591277,1.0368664264678955,0.881381630897522,0.8928349614143372,0.8870713114738464,0.9307857751846313,0.9527670741081238,0.9416481852531433,0.39639684557914734,0.304500550031662,0.3444243371486664,0:00:02.148838
131,0.4380926787853241,0:00:22.500871,1.6132724285125732,0.8621535897254944,0.9063311815261841,0.883690595626831,0.9093962907791138,0.9960238337516785,0.9507408738136292,0.39838725328445435,0.025847356766462326,0.04854511097073555,0:00:02.286073
132,0.4569912850856781,0:00:22.741783,1.1907461881637573,0.9100328087806702,0.9220903515815735,0.9160219430923462,0.9283425807952881,0.9906182289123535,0.9584699273109436,0.7302922010421753,0.24937406182289124,0.3717917799949646,0:00:02.262586
133,0.40230607986450195,0:00:22.577849,1.0653908252716064,0.8969478607177734,0.9107873439788818,0.9038146138191223,0.9345623254776001,0.9695897698402405,0.9517538547515869,0.5276989340782166,0.3335430324077606,0.4087360203266144,0:00:02.279310
134,0.3993660509586334,0:00:22.903784,0.654883861541748,0.895277202129364,0.799405574798584,0.8446295261383057,0.9594281315803528,0.8133668899536133,0.8803805112838745,0.26552844047546387,0.6623525619506836,0.3790861964225769,0:00:02.340559
135,0.415041446685791,0:00:22.796785,0.6940159797668457,0.9124258160591125,0.39910888671875,0.5553147196769714,0.9920579791069031,0.34062454104423523,0.50712651014328,0.13070331513881683,0.9732308387756348,0.2304566651582718,0:00:02.387646
136,0.4034669101238251,0:00:23.001149,0.5727099180221558,0.8822463154792786,0.6112619638442993,0.7221702337265015,0.9561712145805359,0.5991247296333313,0.7366647720336914,0.15654955804347992,0.7304089665412903,0.25783663988113403,0:00:02.283878
137,0.4639618694782257,0:00:22.720951,1.955193042755127,0.8328222036361694,0.9074897170066833,0.8685542345046997,0.9075506925582886,0.9999251365661621,0.951501190662384,0.09923664480447769,8.096762758214027e-05,0.0001618032401893288,0:00:02.320539
138,0.44885754585266113,0:00:23.019479,0.6189674139022827,0.860550045967102,0.6650834083557129,0.7502949833869934,0.9336308240890503,0.6792524456977844,0.7863817811012268,0.14313970506191254,0.5259906053543091,0.2250387966632843,0:00:02.397534
139,0.41726043820381165,0:00:23.007542,0.7189236879348755,0.9152736663818359,0.3313840627670288,0.48659244179725647,0.9962282776832581,0.26427438855171204,0.4177343249320984,0.12056875973939896,0.9901779890060425,0.2149626612663269,0:00:02.386693
140,0.4258075952529907,0:00:24.548379,0.6577200889587402,0.916093647480011,0.26236364245414734,0.40790560841560364,0.9980993866920471,0.1875797063112259,0.3158075511455536,0.11106999963521957,0.9964934587478638,0.19986309111118317,0:00:02.384504
141,0.45173075795173645,0:00:23.131264,0.6503608226776123,0.8864727020263672,0.7439863085746765,0.809003472328186,0.9551490545272827,0.7532785534858704,0.8422870635986328,0.2122991532087326,0.6527672410011292,0.3203960657119751,0:00:02.449538
142,0.43120625615119934,0:00:22.847354,0.5183544754981995,0.8840872645378113,0.743523359298706,0.8077355623245239,0.952918529510498,0.7546839118003845,0.8422946929931641,0.20839321613311768,0.6339640617370605,0.3136764466762543,0:00:02.308094
143,0.4323512017726898,0:00:22.799492,0.5278465151786804,0.8895182609558105,0.6143326759338379,0.7267477512359619,0.9633826017379761,0.5977663397789001,0.737761378288269,0.16441640257835388,0.7769591212272644,0.2714003622531891,0:00:02.308695
144,0.40019115805625916,0:00:23.253908,1.8169273138046265,0.8296804428100586,0.863189697265625,0.8461034297943115,0.9065786004066467,0.9468215703964233,0.926263153553009,0.07479606568813324,0.042202819138765335,0.053959574550390244,0:00:02.391492
145,0.4551095962524414,0:00:23.055453,1.3869777917861938,0.8362137079238892,0.8487306833267212,0.8424257040023804,0.9095390439033508,0.9253552556037903,0.9173789620399475,0.11640255153179169,0.09653209149837494,0.1055401936173439,0:00:02.258482
146,0.429597944021225,0:00:22.148456,1.7262771129608154,0.8733488321304321,0.9076630473136902,0.890175461769104,0.9083920121192932,0.9990026354789734,0.9515451192855835,0.5293413400650024,0.011011596769094467,0.021574392914772034,0:00:02.212293
147,0.46118035912513733,0:00:22.430537,1.1060431003570557,0.8949796557426453,0.9136243462562561,0.904205858707428,0.9181835055351257,0.9933388233184814,0.9542836546897888,0.6671949625015259,0.13109281659126282,0.21913017332553864,0:00:02.336084
148,0.4352680742740631,0:00:22.326291,0.8899920582771301,0.8879021406173706,0.9004136919975281,0.8941141963005066,0.9328643679618835,0.9593077301979065,0.9459012746810913,0.4465222656726837,0.32226982712745667,0.37435516715049744,0:00:02.228008
149,0.41449475288391113,0:00:22.601058,0.5616644620895386,0.9151826500892639,0.41971054673194885,0.5754944682121277,0.9946079850196838,0.36256349086761475,0.53141188621521,0.13548991084098816,0.9807047843933105,0.2380867898464203,0:00:02.395504
150,0.38987478613853455,0:00:22.080261,0.5275800228118896,0.9137067198753357,0.48462605476379395,0.6333343386650085,0.9916808605194092,0.43578195571899414,0.6054891347885132,0.14825981855392456,0.9641126394271851,0.25699877738952637,0:00:02.248845
151,0.39509856700897217,0:00:22.653236,0.5209786295890808,0.9116330742835999,0.487765908241272,0.6355063915252686,0.9894307255744934,0.440289169549942,0.6093999743461609,0.14791887998580933,0.9538297653198242,0.2561190724372864,0:00:02.357407
152,0.38366612792015076,0:00:22.193968,0.9378474950790405,0.9162086248397827,0.23562219738960266,0.37484511733055115,0.9985683560371399,0.1579834669828415,0.2728062570095062,0.10770959407091141,0.9977765083312988,0.19443048536777496,0:00:02.318794
153,0.393050879240036,0:00:21.994273,0.6431980133056641,0.9167003631591797,0.32181477546691895,0.4763893783092499,0.9979100823402405,0.25326016545295715,0.403991162776947,0.11949041485786438,0.994793176651001,0.21335367858409882,0:00:02.219796
154,0.4009227752685547,0:00:22.647293,0.8692888021469116,0.9093225598335266,0.35571175813674927,0.5113801956176758,0.9894657731056213,0.2932012677192688,0.4523584246635437,0.12258280813694,0.969356894493103,0.21764296293258667,0:00:02.311236
155,0.44553491473197937,0:00:22.642974,2.1846444606781006,0.8312746286392212,0.9071948528289795,0.8675769567489624,0.9075459241867065,0.999569833278656,0.9513376951217651,0.08254397660493851,0.0003799250116571784,0.0007563686231151223,0:00:02.306783
156,0.4149356186389923,0:00:22.858004,0.5121657848358154,0.9102573990821838,0.48865264654159546,0.6359232068061829,0.9879668951034546,0.44194573163986206,0.6107054948806763,0.14740866422653198,0.9471592903137207,0.2551133930683136,0:00:02.202438
157,0.40269652009010315,0:00:22.225221,0.5935783386230469,0.9165754914283752,0.41227632761001587,0.5687351822853088,0.9962316751480103,0.3537445068359375,0.5221002697944641,0.13461627066135406,0.9868645668029785,0.23691537976264954,0:00:02.365587
158,0.41384217143058777,0:00:22.281528,0.5306693315505981,0.900687038898468,0.7931121587753296,0.8434834480285645,0.9651216864585876,0.8009835481643677,0.8754253387451172,0.2681533098220825,0.7158409953117371,0.39015495777130127,0:00:02.258012
159,0.4081481695175171,0:00:22.371265,1.0763113498687744,0.8947412967681885,0.9142024517059326,0.904367208480835,0.9240303039550781,0.9865742325782776,0.9542785882949829,0.6072204113006592,0.20375192165374756,0.30512094497680664,0:00:02.271667
160,0.4157007038593292,0:00:22.337550,0.4924428462982178,0.9044310450553894,0.7470709085464478,0.8182541728019714,0.9722604751586914,0.7424895763397217,0.8419807553291321,0.23857174813747406,0.7920439839363098,0.36669209599494934,0:00:02.141776
161,0.3900195062160492,0:00:22.138215,2.1195812225341797,0.8322921395301819,0.9073699116706848,0.868211030960083,0.9075503945350647,0.9997785687446594,0.9514346122741699,0.09350649267435074,0.0002242180344182998,0.0004473633598536253,0:00:02.330297
162,0.4165843725204468,0:00:22.343452,0.45539379119873047,0.911332905292511,0.6335132122039795,0.7474420070648193,0.9848137497901917,0.6055175065994263,0.749934196472168,0.18999534845352173,0.9083384275436401,0.31425797939300537,0:00:02.285211
163,0.42434728145599365,0:00:22.423394,0.5976234674453735,0.895329475402832,0.8131926655769348,0.8522867560386658,0.9581241607666016,0.8304592370986938,0.8897355198860168,0.27889391779899597,0.6436926126480103,0.38917094469070435,0:00:02.453501
164,0.43509960174560547,0:00:23.629515,1.0829861164093018,0.8720018863677979,0.879065215587616,0.8755192756652832,0.927861750125885,0.9398133158683777,0.9337993264198303,0.32364392280578613,0.28272026777267456,0.3018011450767517,0:00:02.289201
165,0.41749873757362366,0:00:22.947511,0.6164241433143616,0.8840999603271484,0.779750645160675,0.8286531567573547,0.9506437182426453,0.7987864017486572,0.8681241273880005,0.23086139559745789,0.5928823351860046,0.3323209583759308,0:00:02.289894
166,0.41748473048210144,0:00:23.382937,0.4638493061065674,0.9098643064498901,0.6089483499526978,0.7295966744422913,0.9842074513435364,0.5783937573432922,0.7286049127578735,0.18006201088428497,0.9088927507400513,0.300576388835907,0:00:02.301945
167,0.39894452691078186,0:00:23.302466,0.46932125091552734,0.904407799243927,0.693172812461853,0.7848253846168518,0.9752732515335083,0.6791356801986694,0.800700306892395,0.208745077252388,0.8309707641601562,0.33367010951042175,0:00:02.345874
168,0.41736140847206116,0:00:23.686216,0.6102581024169922,0.9135904312133789,0.429916113615036,0.584689736366272,0.9927194714546204,0.37459030747413635,0.5439339280128479,0.13680629432201385,0.9730315804481506,0.23988519608974457,0:00:02.337676
169,0.3761039674282074,0:00:23.539530,0.7392606139183044,0.9163030385971069,0.3065127730369568,0.4593636989593506,0.9977107048034668,0.2364114671945572,0.38224783539772034,0.1171504408121109,0.994674801826477,0.2096131443977356,0:00:02.285807
170,0.4408409893512726,0:00:23.345253,0.8685315251350403,0.9134280681610107,0.35112372040748596,0.5072568655014038,0.9939373731613159,0.28677356243133545,0.4451198875904083,0.12309450656175613,0.9828286170959473,0.21878699958324432,0:00:02.344296
171,0.3897126019001007,0:00:23.740283,1.901472568511963,0.8523070216178894,0.9042824506759644,0.877525806427002,0.9091640114784241,0.993826687335968,0.9496120810508728,0.29416030645370483,0.02525567077100277,0.046517495065927505,0:00:02.335797
172,0.4318489134311676,0:00:24.133145,1.2050455808639526,0.8953770399093628,0.9139254689216614,0.904556155204773,0.9272521734237671,0.9822173714637756,0.95394366979599,0.5824692845344543,0.2435256987810135,0.3434554636478424,0:00:02.465198
173,0.38566842675209045,0:00:24.611718,1.3899483680725098,0.8920753002166748,0.9123966693878174,0.9021215438842773,0.9166815280914307,0.993800699710846,0.9536846280097961,0.6505239605903625,0.11327993869781494,0.19295872747898102,0:00:02.418746
174,0.405303031206131,0:00:24.235279,0.47936487197875977,0.9038182497024536,0.6986993551254272,0.7881313562393188,0.9744163751602173,0.6860182881355286,0.8051716089248657,0.21077904105186462,0.823185384273529,0.33562126755714417,0:00:02.391537
175,0.39773574471473694,0:00:25.531475,0.5301759243011475,0.8993051648139954,0.6703035831451416,0.7680990099906921,0.9712178111076355,0.6561638116836548,0.7831943035125732,0.1933615654706955,0.8091095089912415,0.31213003396987915,0:00:02.535839
176,0.417250394821167,0:00:24.633814,1.159888744354248,0.8537343740463257,0.8733394145965576,0.863425612449646,0.9170666337013245,0.9459853172302246,0.9313015937805176,0.23202171921730042,0.16019755601882935,0.1895333230495453,0:00:02.381451
177,0.4005793035030365,0:00:24.476512,0.46212372183799744,0.9147889614105225,0.5649304986000061,0.6985002160072327,0.9906951189041138,0.5255471467971802,0.6867728233337402,0.16964305937290192,0.9515439867973328,0.2879498600959778,0:00:02.424226
178,0.44328197836875916,0:00:24.476633,0.9490960836410522,0.9161991477012634,0.16323219239711761,0.2770962715148926,0.9993987679481506,0.0780397281050682,0.14477451145648956,0.09945538640022278,0.9995391368865967,0.18091000616550446,0:00:02.419329
179,0.4124326705932617,0:00:24.591201,0.9308696985244751,0.9150166511535645,0.2540801465511322,0.39772164821624756,0.9970394372940063,0.17862558364868164,0.3029719293117523,0.10982529073953629,0.994793176651001,0.19781211018562317,0:00:02.459695
180,0.4438529312610626,0:00:24.343142,0.5955246686935425,0.9149759411811829,0.4377424120903015,0.5921761393547058,0.994032084941864,0.38276466727256775,0.5527037382125854,0.13890735805034637,0.9774411916732788,0.24324622750282288,0:00:02.372514
181,0.4019351303577423,0:00:24.302964,1.575329303741455,0.8806732296943665,0.9088987112045288,0.8945633172988892,0.915560781955719,0.991016685962677,0.9517955780029297,0.5381931066513062,0.10277283191680908,0.17258836328983307,0:00:02.392421
182,0.40144944190979004,0:00:24.387142,1.8411762714385986,0.8435116410255432,0.9027180075645447,0.8721111416816711,0.9084872007369995,0.992815375328064,0.9487811923027039,0.20566779375076294,0.018261313438415527,0.03354422375559807,0:00:02.439444
183,0.42387983202934265,0:00:24.251240,1.3649349212646484,0.8627793192863464,0.8945387005805969,0.8783720135688782,0.917026937007904,0.9717170596122742,0.943580150604248,0.3302483558654785,0.1369037926197052,0.19356542825698853,0:00:02.444337
184,0.39281249046325684,0:00:24.451944,0.4919549822807312,0.8971690535545349,0.7091530561447144,0.7921576499938965,0.9673321843147278,0.7032755613327026,0.8144354224205017,0.2084003984928131,0.7668505907058716,0.3277350664138794,0:00:02.513461
185,0.402251273393631,0:00:24.496963,0.5187538266181946,0.904819905757904,0.5608503222465515,0.6924729943275452,0.9805073738098145,0.5265838503837585,0.6851865649223328,0.1618209183216095,0.8972334265708923,0.27419012784957886,0:00:02.460616
186,0.41810035705566406,0:00:24.336991,1.846298098564148,0.8337060213088989,0.899160623550415,0.8651971220970154,0.9077097773551941,0.9894939661026001,0.9468390941619873,0.10723528265953064,0.012388046830892563,0.022210311144590378,0:00:02.434506
187,0.4292040169239044,0:00:24.318009,0.5654691457748413,0.9047410488128662,0.4979610741138458,0.642368495464325,0.9819814562797546,0.455171674489975,0.6220216155052185,0.1464969962835312,0.918010950088501,0.25267231464385986,0:00:02.426478
188,0.4158274233341217,0:00:24.326707,0.7296130657196045,0.9166884422302246,0.3493900001049042,0.5059430003166199,0.9974626898765564,0.2838360071182251,0.44192013144493103,0.12375417351722717,0.992912232875824,0.22007830440998077,0:00:02.433897
189,0.40205827355384827,0:00:24.252852,2.334873676300049,0.8236472606658936,0.9075501561164856,0.8635655641555786,0.9075501561164856,1.0,0.9515348076820374,0.0,0.0,0.0,0:00:02.438691
190,0.42389580607414246,0:00:24.296270,1.2192223072052002,0.8979494571685791,0.9157702922821045,0.9067723155021667,0.9234505891799927,0.9891887903213501,0.9551900029182434,0.647613525390625,0.19504478573799133,0.29979801177978516,0:00:02.524732
191,0.40289196372032166,0:00:24.606710,0.7833705544471741,0.891642153263092,0.8735138773918152,0.8824849724769592,0.9455719590187073,0.9131933450698853,0.9291006326675415,0.36223074793815613,0.4839933216571808,0.41435185074806213,0:00:02.449223
192,0.36810430884361267,0:00:24.567826,1.538124442100525,0.8665228486061096,0.8983269333839417,0.8821383118629456,0.9174097776412964,0.9758182168006897,0.9457129836082458,0.36698222160339355,0.13762004673480988,0.20017394423484802,0:00:02.411540
193,0.3605758249759674,0:00:24.302269,0.9304056167602539,0.8997986316680908,0.9063047170639038,0.9030399322509766,0.9413386583328247,0.956357479095459,0.9487886428833008,0.49201321601867676,0.4149528443813324,0.45020928978919983,0:00:02.434081
194,0.41132935881614685,0:00:24.290963,2.0907046794891357,0.8484573364257812,0.9054047465324402,0.8760064840316772,0.9083094000816345,0.9963461756706238,0.9502931833267212,0.2609086334705353,0.012662091292440891,0.024152064695954323,0:00:02.456772
195,0.4250470697879791,0:00:24.453784,1.935281753540039,0.8728928565979004,0.9076733589172363,0.8899434208869934,0.9089266061782837,0.9982964992523193,0.9515177011489868,0.5191618800163269,0.018055779859423637,0.034897856414318085,0:00:02.400356
196,0.4139474332332611,0:00:24.303235,0.46400660276412964,0.9146357774734497,0.5763607025146484,0.7071245312690735,0.9901847839355469,0.5385439991950989,0.6976490616798401,0.17299588024616241,0.9475952386856079,0.2925778329372406,0:00:02.495418
197,0.4270707368850708,0:00:24.222556,0.701188325881958,0.9167706966400146,0.3448290526866913,0.5011560320854187,0.9976248741149902,0.27875208854675293,0.4357490539550781,0.12305138260126114,0.9934852123260498,0.21898023784160614,0:00:02.383196
198,0.39877966046333313,0:00:24.566464,0.6045891046524048,0.9152584671974182,0.4111005663871765,0.5673626065254211,0.9948529601097107,0.35293683409690857,0.5210312008857727,0.1339055895805359,0.982075035572052,0.23567675054073334,0:00:02.393208
199,0.4287271499633789,0:00:24.294709,0.5574753880500793,0.9067509174346924,0.4750078320503235,0.6234283447265625,0.9845840930938721,0.42823317646980286,0.5968664288520813,0.14268754422664642,0.9341795444488525,0.24756218492984772,0:00:02.466550
200,0.41714906692504883,0:00:24.300339,0.46731987595558167,0.9067185521125793,0.6460726261138916,0.754520058631897,0.9796435236930847,0.6229638457298279,0.7616119980812073,0.19083793461322784,0.8729244470596313,0.3132035732269287,0:00:02.399271
201,0.42210033535957336,0:00:24.285365,0.7224239110946655,0.8477687239646912,0.7307013869285583,0.7848938703536987,0.9205456376075745,0.7697034478187561,0.8383938074111938,0.13334113359451294,0.3478306829929352,0.19277994334697723,0:00:02.385963
202,0.3947625160217285,0:00:24.300650,0.7738528251647949,0.9163606762886047,0.34087732434272766,0.4969092011451721,0.9972478151321411,0.27449169754981995,0.43049106001853943,0.12231756001710892,0.9925634264945984,0.21779531240463257,0:00:02.427131
203,0.3895484209060669,0:00:24.341075,1.796412467956543,0.8382886648178101,0.9071562886238098,0.8713638186454773,0.9075879454612732,0.9994657635688782,0.9513136148452759,0.15800000727176666,0.0009840680286288261,0.0019559538923203945,0:00:02.460095
204,0.4347078800201416,0:00:24.496249,0.6036596298217773,0.8941053152084351,0.685906171798706,0.7762885093688965,0.9654008150100708,0.6782169938087463,0.7967195510864258,0.1942204236984253,0.7613884210586548,0.30949312448501587,0:00:02.519004
205,0.4398067891597748,0:00:24.570399,1.34334135055542,0.9050289392471313,0.9115652441978455,0.90828537940979,0.9120162129402161,0.9989246129989624,0.9534940719604492,0.8364373445510864,0.053986720740795135,0.10142697393894196,0:00:02.511795
206,0.38658571243286133,0:00:24.273291,1.2022218704223633,0.868195116519928,0.9016925692558289,0.8846268653869629,0.9163198471069336,0.9812917113304138,0.9476934671401978,0.3957705795764923,0.12029297649860382,0.18450602889060974,0:00:02.491176
207,0.41248223185539246,0:00:24.396700,0.5484760999679565,0.9175136685371399,0.4808430075645447,0.6309978365898132,0.9957737326622009,0.42978188395500183,0.600419282913208,0.1492602378129959,0.9820936918258667,0.25913646817207336,0:00:02.708427
208,0.3597187101840973,0:00:24.386127,0.46372532844543457,0.9137449860572815,0.583011269569397,0.7118374705314636,0.9890543222427368,0.5465826392173767,0.7040725946426392,0.1744578778743744,0.9406195878982544,0.29432663321495056,0:00:02.469864
209,0.3645372688770294,0:00:46.434776,1.0853462219238281,0.8984987735748291,0.9160340428352356,0.9071816802024841,0.9236329197883606,0.9892750978469849,0.9553276896476746,0.6517654657363892,0.1970502883195877,0.30261120200157166,0:00:02.580150
210,0.3774702847003937,0:00:25.420664,0.9392447471618652,0.9167112112045288,0.24172858893871307,0.38257545232772827,0.9990375638008118,0.1646440178155899,0.2826985716819763,0.10853981971740723,0.9984429478645325,0.1957949548959732,0:00:02.490457
211,0.4292198419570923,0:00:22.358669,1.3431556224822998,0.8426095843315125,0.8904412984848022,0.8658654093742371,0.9099943041801453,0.9757947325706482,0.9417465329170227,0.18111571669578552,0.05255421623587608,0.08146870881319046,0:00:02.261077
212,0.3981947898864746,0:00:21.666825,0.466242253780365,0.9105094075202942,0.6143229007720947,0.733650267124176,0.9846799969673157,0.584122896194458,0.7332650423049927,0.18240101635456085,0.9107861518859863,0.30393388867378235,0:00:02.282339
213,0.4196736514568329,0:00:21.398405,0.7105703353881836,0.8956026434898376,0.9017892479896545,0.8986853361129761,0.9395949840545654,0.9530550837516785,0.9462771415710449,0.46374449133872986,0.3985288739204407,0.4286704957485199,0:00:02.147255
214,0.3930349349975586,0:00:21.919929,0.834270715713501,0.9036046862602234,0.9186067581176758,0.9110439419746399,0.9315874576568604,0.9824641942977905,0.9563496708869934,0.6289070844650269,0.2917388081550598,0.3985823392868042,0:00:02.194117
215,0.3659834861755371,0:00:22.146557,0.5602796077728271,0.9176664352416992,0.4454696774482727,0.5997825264930725,0.9967219829559326,0.3902646005153656,0.5609070658683777,0.14160385727882385,0.9874001741409302,0.24768675863742828,0:00:03.114864
216,0.37268128991127014,0:00:50.002960,0.494878351688385,0.9158439040184021,0.5179569721221924,0.6616926193237305,0.99310702085495,0.4721294939517975,0.6399992108345032,0.15737690031528473,0.9678309559822083,0.2707308232784271,0:00:05.507838
217,0.37925854325294495,0:00:44.584575,0.5805072784423828,0.8999509811401367,0.8662645220756531,0.8827865123748779,0.9547825455665588,0.8950287699699402,0.9239405989646912,0.3616873621940613,0.5838949084281921,0.44668224453926086,0:00:05.441838
218,0.3864821195602417,0:00:49.977724,0.6381310224533081,0.9014459848403931,0.893185019493103,0.8972965478897095,0.9490849375724792,0.932319700717926,0.9406275749206543,0.43378981947898865,0.5090123414993286,0.4684002101421356,0:00:05.563141
219,0.3898819386959076,0:00:50.133821,2.09403395652771,0.8215019106864929,0.8385936617851257,0.8299598097801208,0.9024167656898499,0.9218346476554871,0.9120223522186279,0.02718665823340416,0.021443964913487434,0.023976240307092667,0:00:05.459718
220,0.39659059047698975,0:00:49.923481,1.0948004722595215,0.9167481660842896,0.20615027844905853,0.33660727739334106,0.9995142817497253,0.12534372508525848,0.2227531522512436,0.10426055639982224,0.9994021058082581,0.18882259726524353,0:00:05.515248
221,0.4162125587463379,0:00:49.874798,2.313037395477295,0.8366890549659729,0.9064434766769409,0.8701705932617188,0.9076239466667175,0.9985426664352417,0.9509150981903076,0.1403443068265915,0.002335604513064027,0.004594743251800537,0:00:05.500292
222,0.38933882117271423,0:00:49.801583,1.6017415523529053,0.8702442049980164,0.9071989059448242,0.8883373737335205,0.9103926420211792,0.9957548379898071,0.9511623978614807,0.47611963748931885,0.03787416219711304,0.07016672939062119,0:00:05.492166
223,0.40781906247138977,0:00:50.115151,1.311582088470459,0.8734897375106812,0.9046711325645447,0.8888071179389954,0.917101263999939,0.983896791934967,0.9493255019187927,0.44536951184272766,0.12693855166435242,0.1975668966770172,0:00:05.494230
224,0.3795650005340576,0:00:49.939049,1.0827014446258545,0.8873540163040161,0.9059223532676697,0.8965420722961426,0.9284487962722778,0.9711834788322449,0.9493354558944702,0.4839394986629486,0.26527485251426697,0.3426975905895233,0:00:05.523825
225,0.41289862990379333,0:00:49.922066,0.7693016529083252,0.8969284296035767,0.8888682126998901,0.8928801417350769,0.9462082386016846,0.9304429888725281,0.9382594227790833,0.4131646156311035,0.4807421565055847,0.44439902901649475,0:00:05.494488
226,0.3820326328277588,0:00:50.259031,0.5937550067901611,0.9130361676216125,0.4056333303451538,0.5617144703865051,0.9925899505615234,0.34768226742744446,0.51497882604599,0.13208258152008057,0.9745200872421265,0.2326347678899765,0:00:05.475503
227,0.3543919324874878,0:00:49.852121,0.982131838798523,0.9164273142814636,0.2520366311073303,0.39534512162208557,0.9985967874526978,0.17609092593193054,0.29938822984695435,0.1097966879606247,0.9975709915161133,0.19782046973705292,0:00:05.385931
228,0.3790501058101654,0:00:50.102416,0.8439901471138,0.9164168834686279,0.24311454594135284,0.38428327441215515,0.9987001419067383,0.16622889041900635,0.2850179076194763,0.10866869986057281,0.9978761672973633,0.19599369168281555,0:00:05.554389
229,0.40401825308799744,0:00:50.155025,0.523100733757019,0.906467854976654,0.6011525392532349,0.7228947877883911,0.9809936285018921,0.5715974569320679,0.7223195433616638,0.17487242817878723,0.8912854194641113,0.29237931966781616,0:00:05.437868
230,0.3871450424194336,0:00:49.990608,0.7038713097572327,0.8783271312713623,0.7993555665016174,0.8369827270507812,0.9439098834991455,0.8281263113021851,0.8822354674339294,0.23452220857143402,0.5169222354888916,0.32265791296958923,0:00:05.464221
231,0.38163790106773376,0:00:34.158319,0.5606285929679871,0.9149450063705444,0.4487972557544708,0.6022029519081116,0.9937719106674194,0.3951239287853241,0.5654319524765015,0.1411270648241043,0.975691020488739,0.24658700823783875,0:00:02.164494
232,0.38541731238365173,0:00:21.798019,0.6624419689178467,0.9168471097946167,0.3897031545639038,0.5469337701797485,0.9969407916069031,0.32854190468788147,0.4942151606082916,0.13059307634830475,0.9901032447814941,0.23075051605701447,0:00:02.391651
233,0.3838808536529541,0:00:23.217580,0.8250150680541992,0.9042238593101501,0.9157864451408386,0.9099684357643127,0.9385595917701721,0.9707558751106262,0.954386293888092,0.5671612620353699,0.376169353723526,0.45233064889907837,0:00:02.265887
234,0.3530275523662567,0:00:22.349564,0.9461530447006226,0.9167255163192749,0.2283187210559845,0.36558517813682556,0.9992214441299438,0.14982622861862183,0.26058030128479004,0.10688949376344681,0.9988539814949036,0.19311349093914032,0:00:02.334111
